sample,fastq_1,fastq_2,fastq_barcode,fastq_1_md5,fastq_2_md5,fastq_barcode_md5
ERR10901001,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10901001/ERR10901001_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10901001/ERR10901001_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10901001/ERR10901001.fastq.gz,e40fab41778f6a416ce2dd8b7e2c9b4c,bf790e054deab1fb03997e99c8263cb8,586709e9173eadcea2ed5373876f67f2
ERR10901003,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10901003/ERR10901003_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10901003/ERR10901003_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10901003/ERR10901003.fastq.gz,f59c2f415a7a49d7f3dfd24238143fdc,7ca8d52f1e3fa27cc0fa8cd736b2203a,d23e5db5404f87fb6bc7586f6a4f783b
ERR10901004,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10901004/ERR10901004_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10901004/ERR10901004_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10901004/ERR10901004.fastq.gz,3d640c8b415b41d9722e410f7f04b954,24ed0f43edc521e6171031f5c6845c94,017e99387a77530f45aeda939fc4fd72
ERR10901007,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10901007/ERR10901007_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10901007/ERR10901007_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10901007/ERR10901007.fastq.gz,d0bd1f48685b61ca9336576778a63962,6a381e881dc07ed43a602e422a106e15,4356357e6dba6011d5bf35de579255df
ERR10901009,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10901009/ERR10901009_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10901009/ERR10901009_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10901009/ERR10901009.fastq.gz,6834dfec11c3d1842dca72bb90e3e877,176a9fb50b65a470b46d2fc8eb09b5f6,5b0088c55bc09ce8ad3fe38f0d14fb4d
ERR10901011,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10901011/ERR10901011_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10901011/ERR10901011_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10901011/ERR10901011.fastq.gz,ca1c9394d24ebf2f6edb3f60b66c2ebb,06e16a9525f0e58dbbc3d87631d905a3,4012e01333cb2b2b4bccb9de0651d6e6
ERR10901012,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10901012/ERR10901012_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10901012/ERR10901012_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10901012/ERR10901012.fastq.gz,72e893d0aae9d6aa7d084af02acce62e,f282255a73119b24e8a23854fed98c51,20b942576f0aefcbceb2a6bd15900797
ERR10901022,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10901022/ERR10901022_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10901022/ERR10901022_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10901022/ERR10901022.fastq.gz,befa8deff300e218a0a5defbbd1f3e2e,99b0211b93b38c113a6aba5bb43c3186,95f8376c30d881eaffce360004c8d66f
ERR10901025,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10901025/ERR10901025_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10901025/ERR10901025_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10901025/ERR10901025.fastq.gz,4bc7c4c6bc6aa79481ada1c10c1fe4fd,8c67c559c80a86de917a6a1642165599,34c4b9844ca0a8bf6799c86bff3dfe08
ERR10901026,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10901026/ERR10901026_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10901026/ERR10901026_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10901026/ERR10901026.fastq.gz,3eee4f931f2a6563e7a4f74344a7cf09,6e50eba4a2edb5080d6fe97356e6bfa2,ce869e2153ef61f10e9af3ef995f81d1
ERR10901029,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10901029/ERR10901029_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10901029/ERR10901029_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10901029/ERR10901029.fastq.gz,b2116b0fb280da0189a24a3bc71d2914,ed8a64dfd4aabcc150b0b6fe825cd42b,46935db4e77d975cdeda6da7afe29bf0
ERR10901030,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10901030/ERR10901030_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10901030/ERR10901030_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10901030/ERR10901030.fastq.gz,6836bbe357feb7b18c30f5106d8dc26d,39ee89f87783e37833af36cc3a232095,fde1cbc60379050cdbfaf6fd91185ffa
ERR10901035,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10901035/ERR10901035_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10901035/ERR10901035_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10901035/ERR10901035.fastq.gz,7888460e70be05fb2e3f7839a55b5483,73e9ee16b252cff41bb3c3281080a35a,d0e9e23c49b115655e15f18ecbd98fc8
ERR10901037,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10901037/ERR10901037_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10901037/ERR10901037_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10901037/ERR10901037.fastq.gz,427bcae8d386e9ffb1371a2139791b8a,3b19e33b91780c5c4f1d9c1faf3e223f,9c9e6d3e438cc904cdea42b07f6a2629
ERR10901054,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10901054/ERR10901054_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10901054/ERR10901054_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10901054/ERR10901054.fastq.gz,85ba7ecd0b709e78da23fc480d3a5b0d,9f7ee23e1fcf2b5ddcab41c44bf49ef3,a7baf63a99234d38c1ad2cd0ae8fd410
ERR10901057,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10901057/ERR10901057_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10901057/ERR10901057_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10901057/ERR10901057.fastq.gz,04ca01152709dbc0e3955b7b410a2ecf,9019ab1bfa28aee4ad033278d988851b,65d3b4a3723ff10a9da586de2caceb5b
ERR10901060,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10901060/ERR10901060_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10901060/ERR10901060_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10901060/ERR10901060.fastq.gz,b90457b11510ad5333f64e9e11a82393,b09c2acbe7f3469d12faf39c798bd763,495fb3292b811e276ef636f77eb429d1
ERR10901063,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10901063/ERR10901063_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10901063/ERR10901063_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10901063/ERR10901063.fastq.gz,33eec027f2be6bb366de5e57f0ee4367,bc566d471b80b423b91bd32886f35663,f8f9a93e23c9e3ed3f79672bfc1fdb92
ERR10901067,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10901067/ERR10901067_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10901067/ERR10901067_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10901067/ERR10901067.fastq.gz,ebd0c0cb8c2a0cef23750e8cf4c4a368,fff29fb58bccf02569a8bc7db95390a8,e0d21c9e1d71168598910602a3dc6913
ERR10901069,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10901069/ERR10901069_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10901069/ERR10901069_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10901069/ERR10901069.fastq.gz,e16f9f4ac350caaaa8559ca7498a393b,74836b9f8a95fea2ef591d9d59e278b4,882c39ffa05820d83df46554bebe7266
ERR10901075,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10901075/ERR10901075_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10901075/ERR10901075_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10901075/ERR10901075.fastq.gz,028162b31fcfff122b449a76b28ee8b2,22d5bcd64036409aa0f2e9bf67f7a375,fa350acad54c72e78b437f19d4b4e892
ERR10901078,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10901078/ERR10901078_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10901078/ERR10901078_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10901078/ERR10901078.fastq.gz,249ba0d254c63ab2cccad03d4963af9b,b8a2af73d8a5c4af915a18bf3708c664,ed6b2d889d56d1cb41a62436acb0a82f
ERR10901082,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10901082/ERR10901082_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10901082/ERR10901082_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10901082/ERR10901082.fastq.gz,464c9ada3cb7d6cbb447ba43718b31f8,68db4fb18550259beddf2f39f7fe05f9,ffbad690e0ae15d5b7c72ee84ef8e5db
ERR10901086,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10901086/ERR10901086_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10901086/ERR10901086_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10901086/ERR10901086.fastq.gz,9a0e7f6b63063524d47c12ac664b5146,26f6f5a5e7eee441c4d49ae72c8e776d,acef00e2139f508784b651a63a47c0e2
ERR10901091,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10901091/ERR10901091_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10901091/ERR10901091_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10901091/ERR10901091.fastq.gz,1e463c5063180fbf4f3fbdc0656578f4,0fe841fb256fc31355cedc4e67e9f266,fbda85d60d75e7c973c0f54390e8a3b5
ERR10901092,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10901092/ERR10901092_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10901092/ERR10901092_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10901092/ERR10901092.fastq.gz,a26ccea7d0fc994ea3d6070688d6daf7,853ce31c68414d395287036cbff7e110,923605feba34411aeb85ade9f93d8200
ERR10901097,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10901097/ERR10901097_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10901097/ERR10901097_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10901097/ERR10901097.fastq.gz,585c5db9bfbe80162b416fe4bd23d560,4bbd7b2a71126d4fcfb1bad064ffa12c,7f7f25ce468fc1adc2473696511ae743
ERR10901098,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10901098/ERR10901098_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10901098/ERR10901098_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10901098/ERR10901098.fastq.gz,acb8a495db4f06177de1bd92eb895720,f4dc5bdebeffb4e7f040fac98e372360,07f1e5a98e13f4281df5d7797243074f
ERR10901102,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10901102/ERR10901102_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10901102/ERR10901102_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10901102/ERR10901102.fastq.gz,fe1263fdf0ba09dce67b06590ce62113,2e740237d4c914d4a03418ca5243a488,2ae670aacb29e9218ec025b011b92006
ERR10901104,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10901104/ERR10901104_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10901104/ERR10901104_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10901104/ERR10901104.fastq.gz,ae091d92a1b8b78e416fbb29b7e21302,956df290af1889ebd05f3c5b7e2dce09,0d763e78338e616764a5f1c06cbd1121
ERR10901108,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10901108/ERR10901108_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10901108/ERR10901108_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10901108/ERR10901108.fastq.gz,0fedaa1ea6a31bc88482b6ce43fdfeca,c59e432962b97a15eac63843e916c841,c2236d67e32f9679168021e72839e0a8
ERR10901113,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10901113/ERR10901113_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10901113/ERR10901113_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10901113/ERR10901113.fastq.gz,76c6207c478e378c0152120f66215191,3dccedbd2c8262fc5ef7d4fffd556397,497bdff8754354b4ec7cd5b570f41969
ERR10901115,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10901115/ERR10901115_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10901115/ERR10901115_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10901115/ERR10901115.fastq.gz,7a4b740d0549e9f81935cf3206be621b,9f1b1e09229fabb08acc9f76d1a9ba20,08d6083eac73345b0ba1ade4754c9d87
ERR10901117,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10901117/ERR10901117_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10901117/ERR10901117_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10901117/ERR10901117.fastq.gz,720844046203c02605bfdb9459b5b25d,c09ac39582ca66fce9fa70ed46a65d26,cd860e73759359688b769faf973cce94
ERR10901121,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10901121/ERR10901121_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10901121/ERR10901121_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10901121/ERR10901121.fastq.gz,5a952c910a6375fe14b1d03308c3f3f5,090e993ede2c8f8369a20d2b2e981036,46168bbb0316b7d7b900619d425d221e
ERR10901122,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10901122/ERR10901122_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10901122/ERR10901122_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10901122/ERR10901122.fastq.gz,d5eefd6228746beb9b68f3bc815ce0e5,e32dda6c412a65874fdc51ec881c6f54,ca22af69e28d63f013ae2234ac9665e0
ERR10901125,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10901125/ERR10901125_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10901125/ERR10901125_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10901125/ERR10901125.fastq.gz,eed5e995fa51e0338f1411ac8976cf85,fb7b5e0426fc8305376fd91f8d55145c,9dc36dfb1361f046ef9cd4b0f2f98fb9
ERR10901128,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10901128/ERR10901128_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10901128/ERR10901128_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10901128/ERR10901128.fastq.gz,0ba071c72256d1230b0e3cb4f8cffb42,f54c8d8689800f6574474c25a5d74516,e8f82c82eaa6fd21ec4cee84ea7bcd92
ERR10901129,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10901129/ERR10901129_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10901129/ERR10901129_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10901129/ERR10901129.fastq.gz,989a9ef35a364fa7668e471230f1f730,e0ffce55cd1f7b3271afb82e9131957b,80a43649f15bbad8dcc9b4e4e0cc22db
ERR10901137,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10901137/ERR10901137_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10901137/ERR10901137_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10901137/ERR10901137.fastq.gz,761e58021a751d7af21463f15b6b8d88,121fb46e625852c013ac8cc1e83ee0cd,98ad8a47db7ea547f99e122f877ff035
ERR10901138,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10901138/ERR10901138_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10901138/ERR10901138_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10901138/ERR10901138.fastq.gz,cafec2b4be5b01a1573e5996326acae9,f570203b95930ef31338397f212d18b9,d4e3d24abe2df6d8c73d34a4cac9e039
ERR10901146,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10901146/ERR10901146_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10901146/ERR10901146_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10901146/ERR10901146.fastq.gz,9c0f2a3f3af0df2ae6ec97693d794258,3d9e7229da4a13bd1c1c84492467d2f3,6cfb2bb76cc052c27b27a33688c0623c
ERR10901148,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10901148/ERR10901148_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10901148/ERR10901148_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10901148/ERR10901148.fastq.gz,1b40c07a5eff591c58c3f418541f9aca,9c4e003b49a18a8c120d232335c34915,ba25c276b0641f860c82d5e0af922e51
ERR10901149,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10901149/ERR10901149_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10901149/ERR10901149_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10901149/ERR10901149.fastq.gz,73baf7fe9c4243ebe5d45f5bf700a39f,7295d772f05ee2e25d1e23865a8e474e,cc1afdb829b62819083b1fd5fc3aa6a3
ERR10901150,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10901150/ERR10901150_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10901150/ERR10901150_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10901150/ERR10901150.fastq.gz,e05e1a17c87781a21000c5a637eb8453,cfa964a16b0138a4aa49a9775340491f,eb0d6dbf0cf6bcdb71aa524e7bc729a8
ERR10901151,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10901151/ERR10901151_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10901151/ERR10901151_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10901151/ERR10901151.fastq.gz,0a57fd36015cb7ec5fcb87ff1089befe,fd5270a45a8ec1a389adcdc5f9996d3c,ae62c841f32df8a3910ae5a4f8c229ba
ERR10901152,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10901152/ERR10901152_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10901152/ERR10901152_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10901152/ERR10901152.fastq.gz,b775823f333e1cdf490cbc3698633b5c,8f40c69760deefbf5799218874fed7e9,33321db4360dd352ef533ea961754b60
ERR10901153,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10901153/ERR10901153_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10901153/ERR10901153_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10901153/ERR10901153.fastq.gz,2a4ae9371cd581417947b18449d9ae0c,f6cb5695229e376934b8a5be5f496ab1,1576f815cc4d9822a238ce711a6af956
ERR10901158,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10901158/ERR10901158_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10901158/ERR10901158_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10901158/ERR10901158.fastq.gz,91109880e94c2334ab8b0191f0d1df30,4c8e1d4089322f04587dc6773739279c,7dd17d812b1f2b7fc1fb27a2bf2bc82e
ERR10901159,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10901159/ERR10901159_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10901159/ERR10901159_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10901159/ERR10901159.fastq.gz,531e534804c4a4773d10b0ba8dbd68d3,7f402e705069429c4b8029cb8c6d4f42,fd34ed851d3d6fe0fe1b704399e19182
ERR10901163,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10901163/ERR10901163_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10901163/ERR10901163_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10901163/ERR10901163.fastq.gz,500f111a1dda7e0d12e4041684f667bd,b8bdff0e7e00b42361b1722ca3497a57,26973a0ed21f00f4158aa51a696eaa22
ERR10901166,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10901166/ERR10901166_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10901166/ERR10901166_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10901166/ERR10901166.fastq.gz,87f753ccc541b2287d97f52ede55c3da,dc19712742f8e32ae716fa9a45085acd,f08d063b59da70dfe2975d3a53be5aa9
ERR10901172,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10901172/ERR10901172_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10901172/ERR10901172_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10901172/ERR10901172.fastq.gz,f37260a8e623b5a819d2cf32702be519,614139b078e877b56a33043d05009b17,0eb742eafee3c36ad512943890712236
ERR10901176,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10901176/ERR10901176_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10901176/ERR10901176_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10901176/ERR10901176.fastq.gz,d3958c6941c5e4df92100692153ddca5,676d2939fb94eafc436623c5ba9fee2a,12896a8f7e564833fb4fb4bd1cfbf976
ERR10901178,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10901178/ERR10901178_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10901178/ERR10901178_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10901178/ERR10901178.fastq.gz,528029664022d8fcaac6ab231eeb45e5,48bb731321c96904f944a3546fb08e84,3528566970946e3401db3dda7ea77f6c
ERR10901180,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10901180/ERR10901180_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10901180/ERR10901180_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10901180/ERR10901180.fastq.gz,10467d0836970d5ae17cdd1678bab848,81ea787f1a794d4331eb11002a40ceae,dfaea09fbb5e88c04afa47a00415b755
